Store_Name,Store_Lat,Store_Long,Store_City,Store_Chain_Name,Store_Star_Rating,Store_Review,sentiment_vader,sentiment_category_vader,roberta_neg,roberta_neu,roberta_pos,Emotion,sentiment_type
chipotle-mexican-grill-houston-44,29.7697320860663,-95.1818909978504,Houston,Chipotle Mexican Grill,2,"Hello Chipotle. Why can't I include my reward when I order online? When I claimed my order, I have to get back in line to get my reward. Why? Doesn't that...",-0.7473,negative,0.77607834,0.20066962,0.02325207,curiosity,negative
chipotle-mexican-grill-houston-44,29.7697320860663,-95.1818909978504,Houston,Chipotle Mexican Grill,4,"Good food but they are cutting back on portions, not price. 
I didn't care for the garlic steak, way overrated and overpriced. 
Great friendly service....",0.932,positive,0.40890077,0.35221443,0.23888482,admiration,negative
chipotle-mexican-grill-houston-46,29.8188900141315,-95.46693776423876,Houston,Chipotle Mexican Grill,1,"Absolutely will not recommend, I got food poisoning twice at this restaurant and the service was horrible.",-0.4215,negative,0.85441506,0.13710263,0.008482367,disgust,negative
chipotle-mexican-grill-houston-5,29.721904,-95.418984,Houston,Chipotle Mexican Grill,4,"It's not the worst, but it has definitely gone downhill. 
The Kirby location is the only chipotle I will still eat at, but Everytime I go the portions seem...",0.6905,positive,0.6012661,0.33326852,0.065465346,disgust,negative
chipotle-mexican-grill-houston-5,29.721904,-95.418984,Houston,Chipotle Mexican Grill,1,WORST CHIPOTLE YET. This was my first time at the chipotle after coming from the hospital across the street I got there at 10:45 and watched five people...,-0.7034,negative,0.8509223,0.12922195,0.019855794,disgust,negative
chipotle-mexican-grill-houston-7,29.7360251,-95.5860805,Houston,Chipotle Mexican Grill,4,"It's chipotle! The food is good! The service isn't bad: it's usually clean inside. The staff is friendly and accommodating.
My only issue with this location...",0.9049,positive,0.0066596717,0.038852163,0.95448816,admiration,positive
chipotle-mexican-grill-houston-7,29.7360251,-95.5860805,Houston,Chipotle Mexican Grill,3,The food and service is always great but the homeless and random solicitors that camp outside of the door make for an uncomfortable experience. I wish I...,0.4019,positive,0.4802464,0.36647567,0.15327792,admiration,negative
chipotle-mexican-grill-houston-7,29.7360251,-95.5860805,Houston,Chipotle Mexican Grill,2,I thought the service and food were good until I just got home and realized I was charged for a chicken bowl and guacamole when I got the veggie bowl. The...,0.2732,positive,0.51019835,0.37853062,0.11127099,realization,negative
chipotle-mexican-grill-houston-8,29.7876648910558,-95.7183404527613,Houston,Chipotle Mexican Grill,1,"Just went and order a chicken bowl to go. When I get back to work and start eating, I notice a black foreign object in my food. I pulled it out to closer...",-0.5267,negative,0.91157216,0.07856925,0.0098585235,realization,negative
chipotle-mexican-grill-houston-8,29.7876648910558,-95.7183404527613,Houston,Chipotle Mexican Grill,1,"I pay a lot for chips, that's my chip outlay. What's yours?

I usually give Chipotle one or two because I think their food is awful and it usually makes me...",0.3612,positive,0.32872027,0.59528476,0.07599495,disgust,negative
chipotle-mexican-grill-missouri-city,29.56453608897049,-95.56276178896776,Houston,Chipotle Mexican Grill,5,Food is good. Consistent. Much better to use the app and pick up in store. They get the order correct.,0.7003,positive,0.009077364,0.051454436,0.93946815,admiration,positive
chipotle-mexican-grill-missouri-city,29.56453608897049,-95.56276178896776,Houston,Chipotle Mexican Grill,1,I wish I could give zero stars the beans I were incredibly sour. That ruined my taco and my day.,-0.1689,negative,0.97487485,0.022380546,0.0027446253,desire,negative
chipotle-mexican-grill-pearland,29.5564686259979,-95.3864502262243,Houston,Chipotle Mexican Grill,5,"I recently tried the Chipotle Steak Quesadillas at Chipotle, and they blew me away! From the first bite, I knew I had found my new favorite menu item. The...",0.5093,positive,0.0011688711,0.011539171,0.98729193,love,positive
chipotle-mexican-grill-pearland,29.5564686259979,-95.3864502262243,Houston,Chipotle Mexican Grill,1,Can't even order a quesadilla in the store what happens if you don't have your phone!the girl was very rude about the situation also.,-0.5551,negative,0.9565422,0.04019521,0.0032626032,disapproval,negative
chipotle-mexican-grill-stafford-4,29.6430097026576,-95.5757489878381,Houston,Chipotle Mexican Grill,1,I did a ubereats order because I'm not mobile right now and this is what I get... they literally threw the whole bowl together and didn't even give me...,0.8481,positive,0.001534392,0.028725836,0.9697398,disappointment,positive
chipotle-mexican-grill-stafford-4,29.6430097026576,-95.5757489878381,Houston,Chipotle Mexican Grill,5,Chipotle is consistent with their service and great tasting bowls. I usually order the chicken salad with the taco lettuce. Great chips and guacamole to add...,0.0,neutral,0.9425941,0.052132644,0.005273278,admiration,negative
chipotle-mexican-grill-stafford-4,29.6430097026576,-95.5757489878381,Houston,Chipotle Mexican Grill,2,I come to this chipotle because it's very close to my job and I've been here a handful of times but today was disappointing. I visited 6/7 at 2:15pm. The...,-0.6486,negative,0.84013766,0.13710907,0.022753295,disappointment,negative
chipotle-mexican-grill-sugar-land-3,29.5940512853186,-95.6228166,Houston,Chipotle Mexican Grill,4,I love Chipotle because of the consistency and how quick they can get you out and back to your day. Nothing at this location really stands out differently...,0.9681,positive,0.0016157321,0.00538731,0.992997,love,positive
chipotle-mexican-grill-sugar-land-3,29.5940512853186,-95.6228166,Houston,Chipotle Mexican Grill,5,"Staff is amazing! Super friendly and got me out super quick! Leandra took my order and put a smile right on my face! 10/10, would recommend coming here!",0.6369,positive,0.0023102064,0.011225873,0.9864639,admiration,positive
chipotle-mexican-grill-sugar-land-3,29.5940512853186,-95.6228166,Houston,Chipotle Mexican Grill,1,"This location is filthy. I've learned this is the norm for this location. 

Counters and tables aren't cleaned. 

Floor is sticky, littered with food a...",0.0,neutral,0.93346673,0.060759872,0.0057734624,disgust,negative
chipotle-mexican-grill-avon,39.762895909176,-86.3383639475697,Indianapolis,Chipotle Mexican Grill,5,"helpful and nice and food is super fresh, got the steak and cheese quesadilla it's amazing",0.9393,positive,0.0011918651,0.008601659,0.9902064,admiration,positive
chipotle-mexican-grill-avon,39.762895909176,-86.3383639475697,Indianapolis,Chipotle Mexican Grill,3,"I went to chipotle with my husband around 7:10pm because we had a gift card. We never really go here because of their prices. 
When we go check out the lady...",0.4404,positive,0.27244094,0.5505449,0.17701419,joy,negative
chipotle-mexican-grill-avon,39.762895909176,-86.3383639475697,Indianapolis,Chipotle Mexican Grill,2,We stopped here for lunch while in the middle of a roadtrip. We've found Chipotle rather uneven in terms of service and food quality but thought we'd take a...,-0.1154,negative,0.5814449,0.37147433,0.047080725,realization,negative
chipotle-mexican-grill-carmel-2,39.972526,-86.154557443235,Indianapolis,Chipotle Mexican Grill,5,I came to this chipotle the other day and I was amazed. I have never been to such a nice chipotle. the staff were so nice and the food was amazing. I got a...,0.9118,positive,0.0017630006,0.007890591,0.9903464,admiration,positive
chipotle-mexican-grill-carmel-3,40.000772151031,-86.1189474,Indianapolis,Chipotle Mexican Grill,4,Chipotle is great for when you want to indulge AND if you need a healthy option.  It's always fresh and everything is right there in the open so you can see...,0.8555,positive,0.0012363427,0.019137478,0.97962624,approval,positive
chipotle-mexican-grill-carmel-3,40.000772151031,-86.1189474,Indianapolis,Chipotle Mexican Grill,1,"This is unequivocally the absolute worst chipotle I've ever been to.   First off, how do you run out of taco shells?   Then ask for a quesadilla....oh I can...",-0.6249,negative,0.9789746,0.018485803,0.002539527,disgust,negative
chipotle-mexican-grill-carmel-3,40.000772151031,-86.1189474,Indianapolis,Chipotle Mexican Grill,1,I don't know what has happened to this Chipotle location.  Customer service has become incredibly bad.  Until things improve I will be visiting other...,-0.2247,negative,0.9587337,0.036494013,0.0047723115,confusion,negative
chipotle-mexican-grill-indianapolis,39.912878,-86.134275,Indianapolis,Chipotle Mexican Grill,5,"Look everyone, businesses are short staffed. Please be patient with those who are serving you. 

I went to Chipotle on a Sunday evening and there were only...",-0.5267,negative,0.7866586,0.19312456,0.020216852,caring,negative
chipotle-mexican-grill-indianapolis,39.912878,-86.134275,Indianapolis,Chipotle Mexican Grill,3,"I had an okay Chipotle experience here yesterday. Better than other visits at other places, thats for sure. They handled our five bowl order with no issue...",0.3182,positive,0.11829385,0.6033093,0.27839687,approval,positive
chipotle-mexican-grill-indianapolis-11,39.914142,-86.109771,Indianapolis,Chipotle Mexican Grill,4,"Great surprise I got after receiving my order from Chipotle!

I must say I have never tried it before since I considered it a very bad texmex upon other...",0.4017,positive,0.039158564,0.11368622,0.8471552,surprise,positive
chipotle-mexican-grill-indianapolis-11,39.914142,-86.109771,Indianapolis,Chipotle Mexican Grill,1,I was refused service by one of the employees. When I can up to place my order ha said they were shut down for 15 minutes. I walked away and went next door...,0.0516,positive,0.87276256,0.11991758,0.007319781,disappointment,negative
chipotle-mexican-grill-indianapolis-12,39.869961,-86.1414970496855,Indianapolis,Chipotle Mexican Grill,3,First time actually having Chipotle I was very disapointed. I ordered on line and we were there before the food was suppose to be ready. When we got there...,0.8748,positive,0.001152583,0.011238179,0.98760927,disappointment,positive
chipotle-mexican-grill-indianapolis-12,39.869961,-86.1414970496855,Indianapolis,Chipotle Mexican Grill,5,everyone working was extremely kind. during lunch rush when busy. service was fast. restaurant was clean. drink station fully stocked. great visit!,0.3612,positive,0.8156255,0.16344875,0.02092576,admiration,negative
chipotle-mexican-grill-indianapolis-12,39.869961,-86.1414970496855,Indianapolis,Chipotle Mexican Grill,5,"By far my favorite burrito place. Fast service and terrific food. And now in my hometown, praise be!",0.9014,positive,0.0016223536,0.013526765,0.9848509,admiration,positive
chipotle-mexican-grill-indianapolis-13,39.638284848393106,-86.12949280209092,Indianapolis,Chipotle Mexican Grill,2,"This one needs some help. None of the girls working were friendly or seemed to have any want of being there. The  girl cooking/grilling, she needs to be...",0.0,neutral,0.50996304,0.45718408,0.032852866,disapproval,negative
chipotle-mexican-grill-indianapolis-13,39.638284848393106,-86.12949280209092,Indianapolis,Chipotle Mexican Grill,3,The food was good. It's being remodeled. The floor and tables were filthy. Food had been smeared on the floor.  Get takeout.,0.7351,positive,0.72344565,0.25628218,0.020272132,admiration,negative
chipotle-mexican-grill-indianapolis-14,39.7817664,-86.1696182,Indianapolis,Chipotle Mexican Grill,3,While downtown for a work outing- my coworkers wanted to come here. I've never been a Chipotle fan so this was maybe my second or third time coming to one....,-0.2411,negative,0.059054665,0.5163605,0.42458487,approval,positive
chipotle-mexican-grill-indianapolis-14,39.7817664,-86.1696182,Indianapolis,Chipotle Mexican Grill,1,Yikes. This Chipotle has gone way downhill. This is my second bad experience. First one was when they ran out of almost everything an hour before  they...,-0.5423,negative,0.9660334,0.029788695,0.004177915,disappointment,negative
chipotle-mexican-grill-indianapolis-14,39.7817664,-86.1696182,Indianapolis,Chipotle Mexican Grill,1,"I love Chipotle. but this service sucked. I don't feel like explaining why, just don't go to this chipotle. The workers are not nice. 
update: I got home...",-0.7943,negative,0.9341913,0.05185032,0.013958364,love,negative
chipotle-mexican-grill-indianapolis-16,39.9121797447246,-86.2184017656414,Indianapolis,Chipotle Mexican Grill,4,I am a regular at this location let's just say they never disappoint. I ordered online for a few coworkers. When i got there the food was waiting. The meat...,0.3089,positive,0.019738479,0.18464115,0.79562044,approval,positive
chipotle-mexican-grill-indianapolis-16,39.9121797447246,-86.2184017656414,Indianapolis,Chipotle Mexican Grill,1,The food was horrible. Service was terrible They had no vegetables. I ordered a steak in my bowl It was hard as rock the servers were rushing they barely...,-0.8481,negative,0.97507554,0.022147631,0.0027768188,disgust,negative
